,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
146,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/17/2024, 11:14:33",18.172 USDT,-67.65 USDT,165 Contracts,"01/19/2024, 04:13:01",17.785 USDT,-11.28%
147,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/17/2024, 06:33:54",18.436 USDT,-182.03 USDT,271 Contracts,"01/19/2024, 04:12:54",17.788 USDT,-18.22%
148,TIAUSDT Perpetual,Cross,Long 3.00x,"01/18/2024, 14:04:09",16.957 USDT,+232.94 USDT,294 Contracts,"01/19/2024, 04:12:47",17.769 USDT,+14.01%
149,TIAUSDT Perpetual,Cross,Long 3.00x,"01/18/2024, 09:01:11",17.613 USDT,+38.53 USDT,283 Contracts,"01/19/2024, 04:12:47",17.769 USDT,+2.31%
150,ARBUSDT Perpetual,Isolated,Long 10.00x,"01/18/2024, 10:07:15",1.9763 USDT,-19.69 USDT,253 Contracts,"01/18/2024, 10:12:04",1.9705 USDT,-3.94%
151,SOLUSDT Perpetual,Isolated,Long 5.00x,"01/14/2024, 11:50:14",100.47 USDT,+38.56 USDT,49 Contracts,"01/17/2024, 14:51:50",101.52 USDT,+3.91%
152,SOLUSDT Perpetual,Isolated,Long 5.00x,"01/14/2024, 10:48:25",102.12 USDT,-41.78 USDT,48 Contracts,"01/17/2024, 14:51:50",101.52 USDT,-4.27%
153,WOOUSDT Perpetual,Isolated,Long 5.00x,"01/15/2024, 11:15:35",0.4195 USDT,+256.31 USDT,"1,193 Contracts","01/16/2024, 10:36:53",0.4414 USDT,+25.60%
154,SOLUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 23:56:52",99.83 USDT,+90.71 USDT,97 Contracts,"01/14/2024, 10:17:38",101.00 USDT,+4.68%
155,SOLUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 23:17:03",100.63 USDT,+4.44 USDT,33 Contracts,"01/14/2024, 10:17:38",101.00 USDT,+0.66%
156,ARUSDT Perpetual,Isolated,Long 10.00x,"01/13/2024, 21:47:42",10.319 USDT,-7.58 USDT,"9,699 Contracts","01/14/2024, 02:45:54",10.318 USDT,-0.76%
157,XTZUSDT Perpetual,Isolated,Long 10.00x,"01/11/2024, 12:45:46",1.0773 USDT,+61.79 USDT,"1,392 Contracts","01/14/2024, 01:23:06",1.1200 USDT,+41.21%
158,XTZUSDT Perpetual,Isolated,Long 10.00x,"01/11/2024, 07:54:28",1.1576 USDT,-47.18 USDT,"1,297 Contracts","01/14/2024, 01:22:50",1.1200 USDT,-31.42%
