,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
256,MASKUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 21:47:36",4.893 USDT,-97.79 USDT,932 Contracts,"01/06/2024, 22:15:21",4.792 USDT,-21.45%
257,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 21:45:49",0.3949 USDT,+117.22 USDT,"45,109 Contracts","01/06/2024, 21:46:47",0.3978 USDT,+6.57%
258,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 21:30:25",0.3918 USDT,+176.62 USDT,"32,913 Contracts","01/06/2024, 21:33:57",0.3974 USDT,+13.69%
259,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 21:15:09",0.4173 USDT,-517.02 USDT,"24,373 Contracts","01/06/2024, 21:29:15",0.3964 USDT,-50.83%
260,YFIIUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 10:16:26","1,410.68",+474.54 USDT,"6,766 Contracts","01/06/2024, 10:18:46","1,481.88",+49.71%
261,YFIIUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 10:15:56","1,411.11",+96.71 USDT,"1,360 Contracts","01/06/2024, 10:18:46","1,483.33",+50.39%
262,YFIIUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 10:15:46","1,407.40",+12.58 USDT,167 Contracts,"01/06/2024, 10:18:46","1,484.20",+53.54%
263,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 10:04:01",0.04394 USDT,-78.44 USDT,"1,742 Contracts","01/06/2024, 10:15:33",0.04353 USDT,-10.25%
264,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 09:16:04",0.04296 USDT,+79.00 USDT,"1,680 Contracts","01/06/2024, 09:31:34",0.04347 USDT,+10.94%
265,PEOPLEUSDT Perpetual,Cross,Long 20.00x,"01/06/2024, 09:30:36",0.04295 USDT,+160.13 USDT,"2,795 Contracts","01/06/2024, 09:31:27",0.04356 USDT,+26.67%
266,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 09:18:09",0.04211 USDT,+128.77 USDT,"1,257 Contracts","01/06/2024, 09:25:27",0.04318 USDT,+24.32%
267,BTCUSDT Perpetual,Isolated,Short 88.00x,"01/06/2024, 08:35:50","43,868.5 USDT",-36.04 USDT,108 Contracts,"01/06/2024, 09:17:09","43,858.0 USDT",-6.70%
268,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/06/2024, 09:15:33",0.04614 USDT,+149.52 USDT,"1,255 Contracts","01/06/2024, 09:15:53",0.04492 USDT,+25.82%
269,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/06/2024, 09:04:29",0.04422 USDT,-123.59 USDT,"1,191 Contracts","01/06/2024, 09:13:58",0.04523 USDT,-23.47%
270,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/06/2024, 08:15:27",0.04387 USDT,+86.72 USDT,"1,396 Contracts","01/06/2024, 08:49:19",0.04320 USDT,+14.16%
271,PEOPLEUSDT Perpetual,Cross,Short 10.00x,"01/06/2024, 08:17:24",0.04409 USDT,-48.40 USDT,"1,386 Contracts","01/06/2024, 08:35:11",0.04440 USDT,-7.93%
272,APTUSDT Perpetual,Isolated,Short 10.00x,"01/05/2024, 10:31:12",9.8318 USDT,+25.48 USDT,912 Contracts,"01/05/2024, 10:33:02",9.7970 USDT,+2.84%
273,TURBOUSDT Perpetual,Isolated,Long 10.00x,"01/05/2024, 10:17:24",0.0005200 USDT,+109.33 USDT,516 Contracts,"01/05/2024, 10:18:53",0.0005416 USDT,+40.74%
274,TURBOUSDT Perpetual,Isolated,Long 10.00x,"01/05/2024, 10:06:34",0.0005179 USDT,+237.97 USDT,957 Contracts,"01/05/2024, 10:18:53",0.0005432 USDT,+48.00%
275,TURBOUSDT Perpetual,Isolated,Short 10.00x,"01/05/2024, 10:00:48",0.0005475 USDT,+49.43 USDT,"1,467 Contracts","01/05/2024, 10:04:56",0.0005437 USDT,+6.15%
276,TURBOUSDT Perpetual,Isolated,Long 10.00x,"01/05/2024, 10:00:19",0.0005062 USDT,+24.35 USDT,57 Contracts,"01/05/2024, 10:00:40",0.0005495 USDT,+84.41%
277,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/05/2024, 08:32:43",0.03226 USDT,-12.70 USDT,"1,958 Contracts","01/05/2024, 08:53:05",0.03230 USDT,-2.01%
278,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/05/2024, 08:17:22",0.03083 USDT,+320.59 USDT,"3,401 Contracts","01/05/2024, 08:22:36",0.03179 USDT,+30.57%
279,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/05/2024, 08:07:26",0.03077 USDT,+121.82 USDT,"3,193 Contracts","01/05/2024, 08:16:07",0.03117 USDT,+12.39%
280,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/05/2024, 07:00:09",0.03592 USDT,+417.29 USDT,"4,649 Contracts","01/05/2024, 07:03:03",0.03684 USDT,+24.98%
281,PEOPLEUSDT Perpetual,Cross,Short 10.00x,"01/05/2024, 02:17:46",0.02621 USDT,+18.84 USDT,"1,628 Contracts","01/05/2024, 02:18:16",0.02607 USDT,+4.41%
282,PEOPLEUSDT Perpetual,Cross,Short 20.00x,"01/03/2024, 21:21:40",0.02382 USDT,"-3,310.88 USDT","7,407 Contracts","01/03/2024, 23:27:08",0.02809 USDT,-375.31%
283,PEOPLEUSDT Perpetual,Cross,Short 20.00x,"01/03/2024, 21:13:59",0.02327 USDT,"-1,530.76 USDT","3,187 Contracts","01/03/2024, 23:26:34",0.02779 USDT,-412.88%
284,PEOPLEUSDT Perpetual,Cross,Short 20.00x,"01/03/2024, 21:06:17",0.02227 USDT,"-2,089.83 USDT","3,620 Contracts","01/03/2024, 23:26:14",0.02774 USDT,-518.47%
285,PEOPLEUSDT Perpetual,Isolated,Short 20.00x,"01/03/2024, 21:17:38",0.02481 USDT,"-1,048.30 USDT","4,500 Contracts","01/03/2024, 23:21:37",0.02713 USDT,-187.80%
286,PEOPLEUSDT Perpetual,Isolated,Short 20.00x,"01/03/2024, 21:13:44",0.02338 USDT,"-1,145.51 USDT","3,031 Contracts","01/03/2024, 23:17:17",0.02713 USDT,-323.38%
287,PEOPLEUSDT Perpetual,Isolated,Short 20.00x,"01/03/2024, 21:07:39",0.02245 USDT,-896.22 USDT,"2,591 Contracts","01/03/2024, 23:17:17",0.02590 USDT,-308.15%
288,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/03/2024, 19:33:28",0.02184 USDT,-867.12 USDT,"2,606 Contracts","01/03/2024, 21:17:19",0.02515 USDT,-152.36%
289,PEOPLEUSDT Perpetual,Cross,Short 10.00x,"01/03/2024, 20:31:57",0.02207 USDT,+188.26 USDT,"3,427 Contracts","01/03/2024, 20:33:24",0.02151 USDT,+24.89%
290,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/03/2024, 13:00:39",0.02231 USDT,+543.76 USDT,"9,390 Contracts","01/03/2024, 13:33:18",0.02172 USDT,+25.95%
291,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 10:47:15",0.02753 USDT,-825.42 USDT,"2,614 Contracts","01/03/2024, 11:22:34",0.02440 USDT,-114.67%
292,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 10:45:24",0.02858 USDT,"-1,925.20 USDT","4,586 Contracts","01/03/2024, 11:22:34",0.02440 USDT,-146.89%
293,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 10:31:11",0.03537 USDT,-640.30 USDT,"2,037 Contracts","01/03/2024, 10:33:08",0.03225 USDT,-88.88%
294,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 10:08:56",0.03870 USDT,"-1,088.57 USDT","1,678 Contracts","01/03/2024, 10:33:08",0.03225 USDT,-167.61%
295,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 10:01:25",0.04136 USDT,"-1,855.60 USDT","2,028 Contracts","01/03/2024, 10:33:08",0.03225 USDT,-221.18%
296,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 09:46:00",0.04577 USDT,+654.60 USDT,"3,004 Contracts","01/03/2024, 09:48:18",0.04798 USDT,+47.60%
297,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/03/2024, 09:30:44",0.04646 USDT,"+1,192.70 USDT","3,742 Contracts","01/03/2024, 09:31:12",0.04324 USDT,+68.61%
298,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 09:30:08",0.04574 USDT,+663.58 USDT,"2,356 Contracts","01/03/2024, 09:30:27",0.04859 USDT,+61.57%
299,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/03/2024, 09:18:18",0.05661 USDT,"-1,839.92 USDT","1,584 Contracts","01/03/2024, 09:19:14",0.06818 USDT,-205.19%
300,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/03/2024, 09:17:37",0.05267 USDT,-406.49 USDT,261 Contracts,"01/03/2024, 09:19:14",0.06818 USDT,-295.72%
301,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/03/2024, 09:16:08",0.05050 USDT,-570.72 USDT,322 Contracts,"01/03/2024, 09:19:14",0.06818 USDT,-350.98%
302,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 08:00:08",0.02057 USDT,+159.10 USDT,"8,408 Contracts","01/03/2024, 08:30:47",0.02078 USDT,+9.19%
303,PEOPLEUSDT Perpetual,Isolated,Long 20.00x,"01/03/2024, 08:04:29",0.02020 USDT,+129.31 USDT,"4,549 Contracts","01/03/2024, 08:25:16",0.02049 USDT,+28.14%
304,PEOPLEUSDT Perpetual,Isolated,Long 20.00x,"01/03/2024, 08:17:59",0.01978 USDT,+528.75 USDT,"7,364 Contracts","01/03/2024, 08:24:18",0.02052 USDT,+72.56%
305,ARBUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 06:00:28",1.8629 USDT,-243.66 USDT,438 Contracts,"01/03/2024, 06:05:32",1.8085 USDT,-29.87%
306,ARBUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 06:01:28",1.8201 USDT,-4.67 USDT,339 Contracts,"01/03/2024, 06:03:24",1.8199 USDT,-0.76%
307,ARBUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 06:01:45",1.7682 USDT,+230.19 USDT,529 Contracts,"01/03/2024, 06:03:06",1.8130 USDT,+24.60%
308,ARBUSDT Perpetual,Isolated,Long 10.00x,"01/03/2024, 06:02:03",1.7589 USDT,+298.72 USDT,587 Contracts,"01/03/2024, 06:02:59",1.8110 USDT,+28.93%
309,CFXUSDT Perpetual,Isolated,Long 10.00x,"01/02/2024, 22:45:15",0.2076 USDT,+53.93 USDT,"3,306 Contracts","01/03/2024, 00:06:07",0.2094 USDT,+7.85%
310,ICPUSDT Perpetual,Isolated,Long 10.00x,"01/02/2024, 22:40:48",15.422 USDT,+39.93 USDT,"28,862 Contracts","01/02/2024, 22:46:20",15.571 USDT,+8.97%
311,ICPUSDT Perpetual,Isolated,Short 10.00x,"01/02/2024, 22:30:42",15.668 USDT,+96.97 USDT,"51,106 Contracts","01/02/2024, 22:35:18",15.468 USDT,+12.11%
312,BTCUSDT Perpetual,Isolated,Long 50.00x,"01/02/2024, 09:04:26","45,196.0 USDT",+8.94 USDT,73 Contracts,"01/02/2024, 19:55:17","45,300.1 USDT",+1.35%
313,CFXUSDT Perpetual,Cross,Long 20.00x,"01/02/2024, 18:21:41",0.2111 USDT,+158.97 USDT,"3,105 Contracts","01/02/2024, 19:07:04",0.2164 USDT,+48.50%
314,CFXUSDT Perpetual,Isolated,Long 20.00x,"01/02/2024, 10:16:25",0.2107 USDT,+62.01 USDT,"1,823 Contracts","01/02/2024, 18:57:52",0.2145 USDT,+32.29%
315,CFXUSDT Perpetual,Isolated,Long 20.00x,"01/02/2024, 10:00:10",0.2160 USDT,-140.13 USDT,"8,070 Contracts","01/02/2024, 18:57:52",0.2146 USDT,-16.08%
316,BTCUSDT Perpetual,Isolated,Long 50.00x,"01/02/2024, 09:19:46","44,863.1 USDT",+124.19 USDT,54 Contracts,"01/02/2024, 18:50:11","45,184.7 USDT",+25.63%
317,CFXUSDT Perpetual,Isolated,Long 20.00x,"01/02/2024, 10:45:46",0.2108 USDT,+60.06 USDT,"4,140 Contracts","01/02/2024, 10:48:32",0.2124 USDT,+13.76%
318,BTCUSDT Perpetual,Cross,Long 50.00x,"01/02/2024, 09:18:36","44,926.9 USDT",+164.90 USDT,111 Contracts,"01/02/2024, 09:33:41","45,120.4 USDT",+16.53%
319,BTCUSDT Perpetual,Isolated,Long 50.00x,"01/01/2024, 21:01:03","45,340.1 USDT",+225.24 USDT,160 Contracts,"01/02/2024, 01:26:14","45,526.3 USDT",+15.52%
320,TRBUSDT Perpetual,Isolated,Long 10.00x,"01/01/2024, 10:21:55",195.13 USDT,+52.30 USDT,120 Contracts,"01/01/2024, 12:10:00",199.65 USDT,+22.33%
321,TRBUSDT Perpetual,Isolated,Long 10.00x,"01/01/2024, 10:30:35",193.54 USDT,+62.94 USDT,349 Contracts,"01/01/2024, 10:31:24",195.50 USDT,+9.31%
322,FILUSDT Perpetual,Isolated,Long 10.00x,"01/01/2024, 08:33:01",7.592 USDT,+273.93 USDT,"11,911 Contracts","01/01/2024, 08:54:19",7.827 USDT,+30.29%
323,TRBUSDT Perpetual,Isolated,Long 10.00x,"01/01/2024, 07:30:14",217.32 USDT,+432.12 USDT,"1,035 Contracts","01/01/2024, 07:30:44",221.66 USDT,+19.21%
324,TRBUSDT Perpetual,Isolated,Long 10.00x,"01/01/2024, 07:30:05",218.28 USDT,+317.03 USDT,947 Contracts,"01/01/2024, 07:30:44",221.85 USDT,+15.33%
325,TRBUSDT Perpetual,Isolated,Long 10.00x,"01/01/2024, 07:16:09",205.38 USDT,+321.60 USDT,693 Contracts,"01/01/2024, 07:24:58",210.17 USDT,+22.59%
326,TRBUSDT Perpetual,Cross,Long 10.00x,"01/01/2024, 07:08:18",206.97 USDT,+3.11 USDT,463 Contracts,"01/01/2024, 07:17:45",207.19 USDT,+0.32%
327,TRBUSDT Perpetual,Isolated,Long 10.00x,"01/01/2024, 04:26:24",188.64 USDT,+107.83 USDT,684 Contracts,"01/01/2024, 05:31:01",190.36 USDT,+8.35%
328,TRBUSDT Perpetual,Cross,Long 10.00x,"01/01/2024, 05:02:49",184.00 USDT,+326.99 USDT,515 Contracts,"01/01/2024, 05:31:01",190.48 USDT,+34.50%
329,TRBUSDT Perpetual,Isolated,Long 10.00x,"01/01/2024, 04:14:16",192.34 USDT,-90.37 USDT,442 Contracts,"01/01/2024, 05:31:01",190.43 USDT,-10.63%
