,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
881,LUNCUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 07:46:07",0.00015391 USDT,+40.05 USDT,"3,714 Contracts","12/02/2023, 07:46:28",0.00015272 USDT,+7.00%
882,BIGTIMEUSDT Perpetual,Cross,Long 5.00x,"12/02/2023, 07:16:55",0.3758 USDT,-58.67 USDT,617 Contracts,"12/02/2023, 07:21:49",0.3666 USDT,-12.66%
883,BIGTIMEUSDT Perpetual,Cross,Long 5.00x,"12/02/2023, 07:16:58",0.3775 USDT,-71.04 USDT,737 Contracts,"12/02/2023, 07:21:44",0.3681 USDT,-12.77%
884,GFTUSDT Perpetual,Cross,Short 5.00x,"12/01/2023, 21:26:53",0.02679 USDT,+63.36 USDT,"1,271 Contracts","12/01/2023, 21:27:32",0.02628 USDT,+9.30%
885,GFTUSDT Perpetual,Cross,Short 5.00x,"12/01/2023, 10:15:54",0.02489 USDT,+130.40 USDT,"3,382 Contracts","12/01/2023, 10:16:52",0.02449 USDT,+7.74%
886,GFTUSDT Perpetual,Cross,Long 5.00x,"12/01/2023, 10:01:15",0.02546 USDT,-77.23 USDT,"1,109 Contracts","12/01/2023, 10:09:03",0.02478 USDT,-13.68%
887,USTCUSDT Perpetual,Cross,Short 5.00x,"11/30/2023, 01:53:48",0.05374 USDT,+8.81 USDT,194 Contracts,"11/30/2023, 01:55:36",0.05323 USDT,+4.22%
888,USTCUSDT Perpetual,Cross,Short 5.00x,"11/30/2023, 01:53:29",0.05388 USDT,+18.52 USDT,299 Contracts,"11/30/2023, 01:55:36",0.05323 USDT,+5.75%
889,USTCUSDT Perpetual,Cross,Short 5.00x,"11/30/2023, 01:53:27",0.05398 USDT,+14.44 USDT,203 Contracts,"11/30/2023, 01:55:36",0.05322 USDT,+6.59%
890,USTCUSDT Perpetual,Cross,Long 5.00x,"11/29/2023, 01:45:16",0.05215 USDT,+40.45 USDT,391 Contracts,"11/29/2023, 01:45:29",0.05322 USDT,+9.92%
891,USTCUSDT Perpetual,Cross,Long 5.00x,"11/27/2023, 16:00:40",0.04018 USDT,+83.73 USDT,592 Contracts,"11/27/2023, 16:01:27",0.04162 USDT,+17.60%
892,USTCUSDT Perpetual,Cross,Short 5.00x,"11/27/2023, 10:16:03",0.05165 USDT,+12.77 USDT,174 Contracts,"11/27/2023, 10:18:40",0.05088 USDT,+7.10%
893,USTCUSDT Perpetual,Cross,Short 5.00x,"11/27/2023, 10:16:00",0.05173 USDT,+7.08 USDT,87 Contracts,"11/27/2023, 10:18:40",0.05088 USDT,+7.86%
894,USTCUSDT Perpetual,Cross,Short 5.00x,"11/27/2023, 10:15:57",0.05218 USDT,+22.01 USDT,177 Contracts,"11/27/2023, 10:18:40",0.05088 USDT,+11.92%
895,USTCUSDT Perpetual,Cross,Short 5.00x,"11/27/2023, 10:15:52",0.05136 USDT,+8.60 USDT,184 Contracts,"11/27/2023, 10:18:40",0.05086 USDT,+4.55%
896,USTCUSDT Perpetual,Cross,Short 5.00x,"11/27/2023, 10:01:48",0.05928 USDT,+28.51 USDT,308 Contracts,"11/27/2023, 10:01:59",0.05832 USDT,+7.80%
897,USTCUSDT Perpetual,Cross,Short 5.00x,"11/27/2023, 10:01:45",0.05957 USDT,+28.25 USDT,237 Contracts,"11/27/2023, 10:01:59",0.05831 USDT,+10.00%
898,USTCUSDT Perpetual,Cross,Short 5.00x,"11/27/2023, 10:00:37",0.05853 USDT,+41.69 USDT,232 Contracts,"11/27/2023, 10:00:56",0.05668 USDT,+15.35%
899,USTCUSDT Perpetual,Cross,Short 5.00x,"11/27/2023, 10:00:27",0.05791 USDT,+29.12 USDT,242 Contracts,"11/27/2023, 10:00:56",0.05666 USDT,+10.39%
900,USTCUSDT Perpetual,Cross,Short 5.00x,"11/27/2023, 09:54:52",0.06407 USDT,+47.39 USDT,217 Contracts,"11/27/2023, 09:55:15",0.06184 USDT,+17.04%
901,USTCUSDT Perpetual,Cross,Long 5.00x,"11/27/2023, 08:00:12",0.07388 USDT,+58.12 USDT,207 Contracts,"11/27/2023, 08:00:47",0.07674 USDT,+19.00%
902,USTCUSDT Perpetual,Cross,Long 5.00x,"11/27/2023, 08:00:08",0.07347 USDT,+90.72 USDT,281 Contracts,"11/27/2023, 08:00:47",0.07675 USDT,+21.97%
903,USTCUSDT Perpetual,Cross,Long 5.00x,"11/27/2023, 07:58:42",0.07460 USDT,+62.27 USDT,292 Contracts,"11/27/2023, 08:00:47",0.07678 USDT,+14.29%
