,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
349,COMPUSDT Perpetual,Cross,Long 20.00x,"11/23/2023, 02:25:15",51.07 USDT,+406.62 USDT,"1,451 Contracts","11/25/2023, 06:53:06",53.90 USDT,+109.74%
350,COMPUSDT Perpetual,Cross,Long 20.00x,"11/23/2023, 10:26:05",50.99 USDT,+306.62 USDT,"1,088 Contracts","11/25/2023, 06:52:52",53.86 USDT,+110.53%
351,MANAUSDT Perpetual,Cross,Long 20.00x,"11/23/2023, 22:46:39",0.4057 USDT,+433.73 USDT,"2,160 Contracts","11/24/2023, 20:27:21",0.4260 USDT,+98.99%
352,BTCUSDT Perpetual,Cross,Short 50.00x,"11/24/2023, 13:09:20","37,658.0 USDT",-229.36 USDT,174 Contracts,"11/24/2023, 16:49:59","37,763.4 USDT",-17.51%
353,ADAUSDT Perpetual,Cross,Long 20.00x,"11/16/2023, 13:00:11",0.3767 USDT,+339.03 USDT,167 Contracts,"11/23/2023, 21:45:29",0.3973 USDT,+107.78%
354,ADAUSDT Perpetual,Cross,Long 20.00x,"11/23/2023, 02:23:41",0.3821 USDT,+364.73 USDT,271 Contracts,"11/23/2023, 21:11:43",0.3959 USDT,+70.44%
355,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/22/2023, 21:13:31",97.02 USDT,+355.22 USDT,"1,650 Contracts","11/23/2023, 19:11:01",99.24 USDT,+44.38%
356,UNIUSDT Perpetual,Cross,Long 20.00x,"11/23/2023, 07:21:43",6.327 USDT,-32.66 USDT,900 Contracts,"11/23/2023, 08:26:34",6.296 USDT,-11.47%
357,BTCUSDT Perpetual,Cross,Short 50.00x,"11/23/2023, 05:37:20","37,341.2 USDT",-250.53 USDT,128 Contracts,"11/23/2023, 06:21:56","37,510.7 USDT",-26.21%
358,ETHUSDT Perpetual,Cross,Long 30.00x,"11/22/2023, 21:14:08","2,057.33 USDT",+134.66 USDT,195 Contracts,"11/23/2023, 02:05:06","2,065.68 USDT",+10.06%
359,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/12/2023, 19:39:03",102.13 USDT,-229.02 USDT,728 Contracts,"11/22/2023, 19:20:49",99.05 USDT,-61.61%
360,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/12/2023, 18:42:14",101.27 USDT,-97.74 USDT,436 Contracts,"11/22/2023, 19:20:49",99.09 USDT,-44.28%
361,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/22/2023, 10:17:26",92.87 USDT,+501.65 USDT,812 Contracts,"11/22/2023, 19:20:49",99.11 USDT,+133.04%
362,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/13/2023, 12:33:56",96.32 USDT,+271.67 USDT,968 Contracts,"11/22/2023, 19:19:43",99.20 USDT,+58.27%
363,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/20/2023, 05:05:35",93.06 USDT,+302.32 USDT,500 Contracts,"11/22/2023, 19:19:43",99.17 USDT,+129.94%
364,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/16/2023, 13:00:51",93.18 USDT,+647.18 USDT,"1,183 Contracts","11/22/2023, 19:19:36",98.75 USDT,+117.41%
365,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/15/2023, 01:42:44",93.37 USDT,+520.04 USDT,"1,029 Contracts","11/22/2023, 19:19:30",98.49 USDT,+108.25%
366,ETHUSDT Perpetual,Cross,Long 30.00x,"11/22/2023, 10:19:47","2,038.33 USDT",+314.19 USDT,85 Contracts,"11/22/2023, 13:06:33","2,076.74 USDT",+54.40%
367,ETHUSDT Perpetual,Cross,Long 30.00x,"11/22/2023, 10:16:23","2,043.38 USDT",+358.23 USDT,115 Contracts,"11/22/2023, 13:06:33","2,076.59 USDT",+45.73%
368,ETHUSDT Perpetual,Cross,Long 30.00x,"11/20/2023, 04:31:37","2,018.46 USDT",+146.03 USDT,101 Contracts,"11/22/2023, 10:00:12","2,034.34 USDT",+21.49%
369,ETHUSDT Perpetual,Cross,Long 30.00x,"11/20/2023, 05:58:03","2,025.35 USDT",+83.10 USDT,112 Contracts,"11/22/2023, 09:59:38","2,034.80 USDT",+10.99%
370,STORJUSDT Perpetual,Cross,Long 20.00x,"11/21/2023, 20:33:12",0.7057 USDT,+232.69 USDT,"1,250 Contracts","11/22/2023, 07:21:27",0.7248 USDT,+52.75%
371,BSVUSDT Perpetual,Cross,Long 20.00x,"11/12/2023, 18:31:36",50.91 USDT,-351.32 USDT,54 Contracts,"11/21/2023, 17:03:08",44.45 USDT,-255.58%
372,BSVUSDT Perpetual,Cross,Long 20.00x,"11/13/2023, 00:50:11",49.33 USDT,-9.85 USDT,2 Contracts,"11/21/2023, 17:02:54",44.44 USDT,-199.56%
373,BSVUSDT Perpetual,Cross,Long 20.00x,"11/16/2023, 12:59:37",48.93 USDT,-230.56 USDT,51 Contracts,"11/21/2023, 17:02:31",44.46 USDT,-184.76%
374,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/19/2023, 12:44:27",89.71 USDT,-369.86 USDT,639 Contracts,"11/21/2023, 17:02:06",84.01 USDT,-129.04%
375,COMPUSDT Perpetual,Cross,Long 20.00x,"11/20/2023, 11:25:19",51.57 USDT,-329.97 USDT,696 Contracts,"11/21/2023, 17:01:54",46.86 USDT,-183.87%
376,DYDXUSDT Perpetual,Cross,Long 20.00x,"11/21/2023, 10:52:34",3.063 USDT,+356.79 USDT,"3,000 Contracts","11/21/2023, 13:03:49",3.184 USDT,+77.65%
377,ETHUSDT Perpetual,Cross,Short 30.00x,"11/21/2023, 08:17:55","1,995.46 USDT",-16.73 USDT,177 Contracts,"11/21/2023, 08:25:56","1,994.41 USDT",-1.43%
378,LTCUSDT Perpetual,Cross,Long 30.00x,"11/19/2023, 12:46:24",70.23 USDT,+246.15 USDT,171 Contracts,"11/21/2023, 07:07:24",71.74 USDT,+61.49%
379,LTCUSDT Perpetual,Cross,Long 30.00x,"11/19/2023, 10:28:33",69.83 USDT,+233.65 USDT,160 Contracts,"11/21/2023, 07:03:37",71.34 USDT,+62.73%
